platform,content_id,aid,crawl_mode,user_name,user_id,comment_text,like_count,reply_count,comment_time,rpid,original_comment_text,clean_text,snow_score,rule_score,rule_sentiment_type,rule_reason,sentiment_score,sentiment_type,sentiment_reason,emotion_extreme_degree,influence_score,ai_reviewed,ai_sentiment_type,ai_sentiment_score,ai_reason,ai_confidence,judgment_source,ai_review_status
bilibili,BV1TpjQ6TEQz,116802608695925,hot,BlueRose180119,1339128098,接白鹿事业运啊，没能力没学历那么多贵人帮她，还是挺羡慕的[辣眼睛],63,3,2026-06-24 18:57:10,303725242593,接白鹿事业运啊，没能力没学历那么多贵人帮她，还是挺羡慕的[辣眼睛],接白鹿事业运啊，没能力没学历那么多贵人帮她，还是挺羡慕的辣眼睛,0.9986,0.9986,正向,SnowNLP原始判断,0.9986,正向,SnowNLP原始判断,0.49860000000000004,31.4118,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,优酱lovelovelove,211702352,老头吃得太差了,126,4,2026-06-24 10:55:59,303682856257,老头吃得太差了,老头吃得太差了,0.0475,0.0475,负向,SnowNLP原始判断,0.0475,负向,SnowNLP原始判断,0.4525,57.015,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,大哒哒哒大白,1576686135,她的路被铺的不能再平了，哪个男明星火了，下一部戏的女主就是她,260,0,2026-06-24 10:20:16,306792832208,她的路被铺的不能再平了，哪个男明星火了，下一部戏的女主就是她,她的路被铺的不能再平了，哪个男明星火了，下一部戏的女主就是她,0.9981,0.9981,正向,SnowNLP原始判断,0.9981,正向,SnowNLP原始判断,0.4981,129.506,False,正向,0.9981,"AI复核失败，保留规则判断结果。错误信息：429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 5, model: gemini-2.5-flash\nPlease retry in 35.274335377s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerMinutePerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.5-flash'}, 'quotaValue': '5'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '35s'}]}}",0.0,SnowNLP + 规则,AI复核失败，保留规则判断
bilibili,BV1TpjQ6TEQz,116802608695925,hot,昭昭子规啼,23735393,她是怎么做到什么场合都不得体的,29,1,2026-06-24 18:39:57,303723378913,她是怎么做到什么场合都不得体的,她是怎么做到什么场合都不得体的,0.9399,0.9399,正向,SnowNLP原始判断,0.9399,正向,SnowNLP原始判断,0.43989999999999996,12.7571,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,小森楼,270750197,内娱审美急速下降，看看十年二十年前的女主是啥样,81,5,2026-06-24 16:44:23,303712400305,内娱审美急速下降，看看十年二十年前的女主是啥样,内娱审美急速下降，看看十年二十年前的女主是啥样,0.6173,0.6173,正向,SnowNLP原始判断,0.6173,正向,SnowNLP原始判断,0.11729999999999996,9.5013,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,沙卡拉卡Duang,26161189,到现在才知道…白鹿竟然是顶流啊？？？！[无语]我不关注娱乐圈好几年了[笑哭]只知道她的大笑[无语],816,12,2026-06-24 10:57:54,303683137153,到现在才知道…白鹿竟然是顶流啊？？？！[无语]我不关注娱乐圈好几年了[笑哭]只知道她的大笑[无语],到现在才知道白鹿竟然是顶流啊？？？！无语我不关注娱乐圈好几年了笑哭只知道她的大笑无语,0.218,0.218,负向,SnowNLP原始判断,0.218,负向,SnowNLP原始判断,0.28200000000000003,230.112,False,负向,0.218,"AI复核失败，保留规则判断结果。错误信息：429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 5, model: gemini-2.5-flash\nPlease retry in 47.68038971s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerMinutePerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.5-flash'}, 'quotaValue': '5'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '47s'}]}}",0.0,SnowNLP + 规则,AI复核失败，保留规则判断
bilibili,BV1TpjQ6TEQz,116802608695925,hot,新疆炒米粉之神,3461576459815769,[打call],1035,11,2026-06-24 16:10:39,303709634737,[打call],打call,0.3333,0.3333,负向,SnowNLP原始判断,0.3333,负向,SnowNLP原始判断,0.16670000000000001,172.5345,False,负向,0.3333,"AI复核失败，保留规则判断结果。错误信息：429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 5, model: gemini-2.5-flash\nPlease retry in 39.717494158s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerMinutePerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.5-flash'}, 'quotaValue': '5'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '39s'}]}}",0.0,SnowNLP + 规则,AI复核失败，保留规则判断
bilibili,BV1TpjQ6TEQz,116802608695925,hot,绯绯-毛球双卡双待版,413936607,看样子凉不了，没大的黑料，过几年就会变成岁月史书了，娱乐圈老辈子们的黑料都是实打实的，现在还都变成被人追捧的老戏骨了[辣眼睛],87,3,2026-06-24 16:55:34,306826907568,看样子凉不了，没大的黑料，过几年就会变成岁月史书了，娱乐圈老辈子们的黑料都是实打实的，现在还都变成被人追捧的老戏骨了[辣眼睛],看样子凉不了，没大的黑料，过几年就会变成岁月史书了，娱乐圈老辈子们的黑料都是实打实的，现在还都变成被人追捧的老戏骨了辣眼睛,0.475,0.475,中立,SnowNLP原始判断,0.475,中立,SnowNLP原始判断,0.025000000000000022,2.175,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,天才不作心碎的诗歌,1195987559,刚看奔跑吧十四季 真就是白鹿在哪队哪队赢 落后还有配平文学 真的明显偏袒 看得憋屈死了,122,1,2026-06-24 10:12:57,303679755153,刚看奔跑吧十四季 真就是白鹿在哪队哪队赢 落后还有配平文学 真的明显偏袒 看得憋屈死了,刚看奔跑吧十四季 真就是白鹿在哪队哪队赢 落后还有配平文学 真的明显偏袒 看得憋屈死了,0.9685,0.9685,正向,SnowNLP原始判断,0.9685,正向,SnowNLP原始判断,0.4685,57.157,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,imaeeeri,2043532040,她超在意，🫘自己实名举报了好多视频[藏狐],48,1,2026-06-24 16:07:52,306822836656,她超在意，🫘自己实名举报了好多视频[藏狐],她超在意，自己实名举报了好多视频藏狐,0.8944,0.8944,正向,SnowNLP原始判断,0.8944,正向,SnowNLP原始判断,0.3944,18.9312,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,佑哒,488928887,虽然白鹿不好，也不能证明那俩就好啊[笑哭],64,1,2026-06-24 13:24:42,303696902097,虽然白鹿不好，也不能证明那俩就好啊[笑哭],虽然白鹿不好，也不能证明那俩就好啊笑哭,0.2684,0.2684,负向,SnowNLP原始判断,0.2684,负向,SnowNLP原始判断,0.23159999999999997,14.8224,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,゚柊,2224163,资本捧人的实力不得不服,37,2,2026-06-24 19:34:35,303729173201,资本捧人的实力不得不服,资本捧人的实力不得不服,0.9219,0.9219,正向,SnowNLP原始判断,0.9219,正向,SnowNLP原始判断,0.42190000000000005,15.6103,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,白池BCM,362209671,少女千颂伊说的这位吗 我真不行了,2114,9,2026-06-24 10:11:22,303679639745,少女千颂伊说的这位吗 我真不行了,少女千颂伊说的这位吗 我真不行了,0.7558,0.7558,正向,SnowNLP原始判断,0.7558,正向,SnowNLP原始判断,0.2558,540.7612,False,正向,0.7558,"AI复核失败，保留规则判断结果。错误信息：503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",0.0,SnowNLP + 规则,AI复核失败，保留规则判断
bilibili,BV1TpjQ6TEQz,116802608695925,hot,电鳗鱿鱼,20990277,她的嘴动起来比她的脸还夺目。。。。,4,0,2026-06-24 17:37:54,303717291809,她的嘴动起来比她的脸还夺目。。。。,她的嘴动起来比她的脸还夺目。。。。,0.2061,0.2061,负向,SnowNLP原始判断,0.2061,负向,SnowNLP原始判断,0.2939,1.1756,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,富江梦妍,3546769627548144,本来不信他跟江苏文投的事情，直到我亲眼看到这个热搜就上了一分钟点进去瞬间秒撤，我就懂了！,523,8,2026-06-24 10:27:17,306793195552,本来不信他跟江苏文投的事情，直到我亲眼看到这个热搜就上了一分钟点进去瞬间秒撤，我就懂了！,本来不信他跟江苏文投的事情，直到我亲眼看到这个热搜就上了一分钟点进去瞬间秒撤，我就懂了！,0.2123,0.2123,负向,SnowNLP原始判断,0.2123,负向,SnowNLP原始判断,0.2877,150.4671,False,负向,0.2123,"AI复核失败，保留规则判断结果。错误信息：429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 5, model: gemini-2.5-flash\nPlease retry in 38.51873376s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerMinutePerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.5-flash'}, 'quotaValue': '5'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '38s'}]}}",0.0,SnowNLP + 规则,AI复核失败，保留规则判断
bilibili,BV1TpjQ6TEQz,116802608695925,hot,云光小拙乐,1607629583,这些领导的审美真够扭曲的[笑哭]被权力熏的不成人形了都,2,0,2026-06-24 19:37:10,303729426609,这些领导的审美真够扭曲的[笑哭]被权力熏的不成人形了都,这些领导的审美真够扭曲的笑哭被权力熏的不成人形了都,0.0485,0.0485,负向,SnowNLP原始判断,0.0485,负向,SnowNLP原始判断,0.4515,0.903,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,玫瑰茆茆,102510588,很无语啊。。。你说她没分寸，但是业内的高层还都陪着她笑。。。不知道她是会社交还是怎么的都在包容她，我不理解。。。,47,7,2026-06-24 10:30:10,303680957377,很无语啊。。。你说她没分寸，但是业内的高层还都陪着她笑。。。不知道她是会社交还是怎么的都在包容她，我不理解。。。,很无语啊。。。你说她没分寸，但是业内的高层还都陪着她笑。。。不知道她是会社交还是怎么的都在包容她，我不理解。。。,0.1979,0.1979,负向,检测到转折句，优先分析转折后内容；转折后内容带有负向/质疑信号，修正为负向,0.1979,负向,检测到转折句，优先分析转折后内容；转折后内容带有负向/质疑信号，修正为负向,0.30210000000000004,14.1987,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,橘子皮泡水-,65397709,辟谣她的大专3+2学历学校之前是中专，到现在也没发个学信网。。。,149,6,2026-06-24 16:25:39,306824426752,辟谣她的大专3+2学历学校之前是中专，到现在也没发个学信网。。。,辟谣她的大专32学历学校之前是中专，到现在也没发个学信网。。。,0.9985,0.9985,正向,SnowNLP原始判断,0.9985,正向,SnowNLP原始判断,0.49850000000000005,74.2765,False,正向,0.9985,"AI复核失败，保留规则判断结果。错误信息：429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 5, model: gemini-2.5-flash\nPlease retry in 29.215199218s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerMinutePerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.5-flash'}, 'quotaValue': '5'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '29s'}]}}",0.0,SnowNLP + 规则,AI复核失败，保留规则判断
bilibili,BV1TpjQ6TEQz,116802608695925,hot,无敌幸运星-_-,417368907,居然上热搜了，保护up[妙啊],85,3,2026-06-24 16:32:28,306824788880,居然上热搜了，保护up[妙啊],居然上热搜了，保护up妙啊,0.2119,0.2119,负向,SnowNLP原始判断,0.2119,负向,SnowNLP原始判断,0.2881,24.4885,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,姬星玲音,8097174,哦，居然能压制关晓彤，啧啧啧。有故事,5,0,2026-06-24 19:25:17,303728207073,哦，居然能压制关晓彤，啧啧啧。有故事,哦，居然能压制关晓彤，啧啧啧。有故事,0.0541,0.0541,负向,SnowNLP原始判断,0.0541,负向,SnowNLP原始判断,0.4459,2.2295,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,大量冷盐水,111741601,怪不得她特别没教养，吃蘸酱菜的时候咬一口蘸一下,4,0,2026-06-24 15:30:48,306820167248,怪不得她特别没教养，吃蘸酱菜的时候咬一口蘸一下,怪不得她特别没教养，吃蘸酱菜的时候咬一口蘸一下,0.1617,0.1617,负向,SnowNLP原始判断,0.1617,负向,SnowNLP原始判断,0.3383,1.3532,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,凌依雪,167344,精神老妹儿崩老头儿，占用了大量她人资源，还没素质[OK],5,0,2026-06-24 12:20:31,306803490064,精神老妹儿崩老头儿，占用了大量她人资源，还没素质[OK],精神老妹儿崩老头儿，占用了大量她人资源，还没素质OK,0.5565,0.5565,中立,SnowNLP原始判断,0.5565,中立,SnowNLP原始判断,0.056499999999999995,0.2825,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,S_Violetta,178718459,没家世背景还能这么有资源只能是傍大款呗,63,6,2026-06-24 17:04:48,303714029233,没家世背景还能这么有资源只能是傍大款呗,没家世背景还能这么有资源只能是傍大款呗,0.8562,0.8562,正向,SnowNLP原始判断,0.8562,正向,SnowNLP原始判断,0.35619999999999996,22.4406,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,快乐最重要XD,137185557,不得不说 于正还是非常会营销、会捧人的 当下有什么热点都知道 硬往自己艺人身上套 [笑哭],61,5,2026-06-24 10:16:14,303679994913,不得不说 于正还是非常会营销、会捧人的 当下有什么热点都知道 硬往自己艺人身上套 [笑哭],不得不说 于正还是非常会营销、会捧人的 当下有什么热点都知道 硬往自己艺人身上套 笑哭,0.9754,0.25,负向,讽刺/质疑类表达修正,0.25,负向,讽刺/质疑类表达修正,0.25,15.25,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,2gather4ever,3546976232671878,"白鹿这人可怕的点从来不是她觉得是什么性别, 而是她常常有意无意透过男性化去贬低女性, 表示说自己是男生所以好相处, 暗喻女生不好相处等等.",22,0,2026-06-24 19:43:18,303730173265,"白鹿这人可怕的点从来不是她觉得是什么性别, 而是她常常有意无意透过男性化去贬低女性, 表示说自己是男生所以好相处, 暗喻女生不好相处等等.","白鹿这人可怕的点从来不是她觉得是什么性别, 而是她常常有意无意透过男性化去贬低女性, 表示说自己是男生所以好相处, 暗喻女生不好相处等等.",1.0,0.2,负向,焦虑/恐惧类表达修正,0.2,负向,焦虑/恐惧类表达修正,0.3,6.6,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,漾云清,170815909,她演戏不就是当拍那些短视频吗,59,1,2026-06-24 12:41:11,306805671280,她演戏不就是当拍那些短视频吗,她演戏不就是当拍那些短视频吗,0.6221,0.6221,正向,SnowNLP原始判断,0.6221,正向,SnowNLP原始判断,0.12209999999999999,7.2039,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,苏菲的幸运之光,11895280,弹幕好多粉丝装路人挽尊啊笑死了[喜极而泣][笑哭],6,0,2026-06-24 16:17:32,303710064289,弹幕好多粉丝装路人挽尊啊笑死了[喜极而泣][笑哭],弹幕好多粉丝装路人挽尊啊笑死了喜极而泣笑哭,0.8348,0.25,负向,讽刺/质疑类表达修正,0.25,负向,讽刺/质疑类表达修正,0.25,1.5,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,魔法橙飛毯,1218409410,崩老头也得有天赋，bl明显是会崩的,23,0,2026-06-24 19:04:34,306839881792,崩老头也得有天赋，bl明显是会崩的,崩老头也得有天赋，bl明显是会崩的,0.3329,0.3329,负向,SnowNLP原始判断,0.3329,负向,SnowNLP原始判断,0.16710000000000003,3.8433,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,代号一鬼眼杨间,3461572015950209,感觉他火的莫名其妙的。还有就是白鹿演的剧我是真tm一个没看过，刷视频都没刷到过。第1次看他还是奔跑吧兄弟。,67,1,2026-06-24 14:10:42,306814035568,感觉他火的莫名其妙的。还有就是白鹿演的剧我是真tm一个没看过，刷视频都没刷到过。第1次看他还是奔跑吧兄弟。,感觉他火的莫名其妙的。还有就是白鹿演的剧我是真tm一个没看过，刷视频都没刷到过。第1次看他还是奔跑吧兄弟。,0.7676,0.7676,正向,SnowNLP原始判断,0.7676,正向,SnowNLP原始判断,0.26759999999999995,17.9292,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,但有明月,34175132,他就像带了系统的玩家一样，大家都要莫名其妙的支持他。,41,1,2026-06-24 17:03:41,306827705792,他就像带了系统的玩家一样，大家都要莫名其妙的支持他。,他就像带了系统的玩家一样，大家都要莫名其妙的支持他。,0.1432,0.7,正向,正向关键词修正,0.7,正向,正向关键词修正,0.19999999999999996,8.2,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,皮蛋教教主,543474239,不是很了解她，印象就是素质有些低，演戏有点小人得志,3,0,2026-06-24 16:54:29,306826799008,不是很了解她，印象就是素质有些低，演戏有点小人得志,不是很了解她，印象就是素质有些低，演戏有点小人得志,0.537,0.537,中立,SnowNLP原始判断,0.537,中立,SnowNLP原始判断,0.03700000000000003,0.111,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,-麦子熟了吗,25092854,她这种人居然能演《北上》当时我就觉得背景不一般……,2,0,2026-06-24 19:49:11,303730699889,她这种人居然能演《北上》当时我就觉得背景不一般……,她这种人居然能演《北上》当时我就觉得背景不一般,0.3847,0.3847,负向,SnowNLP原始判断,0.3847,负向,SnowNLP原始判断,0.11530000000000001,0.2306,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,antibody,439342034,如果跟zlh谈过，那么zlh也臭臭的,294,10,2026-06-24 10:13:38,306792340560,如果跟zlh谈过，那么zlh也臭臭的,如果跟zlh谈过，那么zlh也臭臭的,0.0085,0.0085,负向,SnowNLP原始判断,0.0085,负向,SnowNLP原始判断,0.4915,144.501,False,负向,0.0085,"AI复核失败，保留规则判断结果。错误信息：429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 5, model: gemini-2.5-flash\nPlease retry in 36.609567488s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerMinutePerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.5-flash'}, 'quotaValue': '5'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '36s'}]}}",0.0,SnowNLP + 规则,AI复核失败，保留规则判断
bilibili,BV1TpjQ6TEQz,116802608695925,hot,大大大大人来啦,259898144,"我只有一个问题
她长这样
怎么让老爷护着的
莫非真有人恋丑？[思考]",87,16,2026-06-24 18:12:43,306834346224,"我只有一个问题
她长这样
怎么让老爷护着的
莫非真有人恋丑？[思考]",我只有一个问题她长这样怎么让老爷护着的莫非真有人恋丑？思考,0.9212,0.9212,正向,SnowNLP原始判断,0.9212,正向,SnowNLP原始判断,0.4212,36.6444,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,无语啦-----,2147279401,白鹿翻开几本高干爽文，皱了皱眉说：这也不爽呀,56,1,2026-06-24 15:38:12,306820653312,白鹿翻开几本高干爽文，皱了皱眉说：这也不爽呀,白鹿翻开几本高干爽文，皱了皱眉说：这也不爽呀,0.247,0.247,负向,SnowNLP原始判断,0.247,负向,SnowNLP原始判断,0.253,14.168,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,冬青木的树丫,11126014,好聒噪啊我的天,5,0,2026-06-24 13:19:46,306809708800,好聒噪啊我的天,好聒噪啊我的天,0.2376,0.2376,负向,SnowNLP原始判断,0.2376,负向,SnowNLP原始判断,0.26239999999999997,1.312,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,小白白的沐沐,495890936,先说一下批的什么瑶吧，证据也没有，那姐：这很难评,363,8,2026-06-24 13:14:13,306809114848,先说一下批的什么瑶吧，证据也没有，那姐：这很难评,先说一下批的什么瑶吧，证据也没有，那姐：这很难评,0.2188,0.2188,负向,SnowNLP原始判断,0.2188,负向,SnowNLP原始判断,0.2812,102.0756,False,负向,0.2188,"AI复核失败，保留规则判断结果。错误信息：429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 5, model: gemini-2.5-flash\nPlease retry in 32.654337206s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerMinutePerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.5-flash'}, 'quotaValue': '5'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '32s'}]}}",0.0,SnowNLP + 规则,AI复核失败，保留规则判断
bilibili,BV1TpjQ6TEQz,116802608695925,hot,二蛋的小珂爱,491319071,漂亮，没文化，放的开。全是优点。,182,16,2026-06-24 10:31:25,303681144801,漂亮，没文化，放的开。全是优点。,漂亮，没文化，放的开。全是优点。,0.7864,0.7864,正向,SnowNLP原始判断,0.7864,正向,SnowNLP原始判断,0.2864,52.1248,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,JoJoJo猫,4780342,这种人在职场确实很受领导喜欢,39,1,2026-06-24 18:43:17,306837567296,这种人在职场确实很受领导喜欢,这种人在职场确实很受领导喜欢,0.9891,0.9891,正向,SnowNLP原始判断,0.9891,正向,SnowNLP原始判断,0.4891,19.0749,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,神仙火腿,5065393,bl：我顺极了[脱单doge],92,1,2026-06-24 10:25:38,303680633713,bl：我顺极了[脱单doge],bl：我顺极了脱单doge,0.2941,0.2941,负向,SnowNLP原始判断,0.2941,负向,SnowNLP原始判断,0.20590000000000003,18.9428,False,,,,,SnowNLP + 规则,未进入AI复核队列
